"","Sample.Name","Btub_cov","cyp51_cov","cytB_cov","erg2_cov","erg24_cov","mit_cov","sdhB_cov","sdhC_cov","sdhD_cov","Average_coverage","ratio_Btub","ratio_cyp51","ratio_erg2","ratio_erg24","ratio_sdhB","ratio_sdhC","ratio_sdhD","ratio_cytB"
"109","ESMA052302",28.2247,162.18,3414.77,28.9422,33.523,2511.22,30.5451,25.7684,29.3624,30.4460286688984,0.927040446126638,5.32680310341007,0.950606738065822,1.1010631424073,1.00325399848299,0.846363257429474,0.964408209665605,1.35980519428804
"110","ESMD052201",37.7418,145.459,4436.15,36.7161,39.6393,3154.04,44.0255,34.9523,33.5502,38.284270178875,0.985830468327059,3.79944555088485,0.959038786124221,1.03539390498484,1.14996315181928,0.912967645372183,0.876344249041288,1.40649769819026
"111","ESMD052202",41.3063,79.3538,2732.4,36.2915,41.0473,2189.94,45.7477,42.8474,41.5618,42.1005477163248,0.981134503957609,1.8848638391759,0.862019664079755,0.974982564991277,1.08662956853317,1.01773972844029,0.987203308613586,1.24770541658676
"112","ESSA052201",29.0987,107.925,3319.82,26.7839,26.5821,2325.95,31.0694,22.0613,31.0329,29.2279095118724,0.995579242100092,3.69253230225585,0.916380967620019,0.909476607938803,1.06300452269361,0.754802528420265,1.06175571630925,1.4272963735248
"113","ESSA052202",39.2631,100.166,3994.87,32.2952,37.5532,3041.25,48.2245,36.8065,32.1779,37.7874360296354,1.03905170938847,2.65077524501644,0.854654440557226,0.993801219287498,1.27620460838304,0.974040683023159,0.851550234177412,1.31356185778874
"114","ESSA062301",26.9446,100.002,2265.86,24.0704,24.6767,1698.41,24.0012,19.6785,28.6639,25.6909622298647,1.04879683987383,3.8924972566326,0.936920921242068,0.960520660114254,0.934227367011563,0.765969753251381,1.11571920675978,1.33410660558993
"115","FRA_ASOSAN_95_9",22.9616,128.465,4722.26,24.1319,31.1294,3637.69,29.162,25.6362,27.6293,28.3061795425474,0.811186828144226,4.53840829374033,0.852531157153406,1.09973866141875,1.03023440362788,0.905675029774537,0.976087216519984,1.29814800051681
"116","FRA_B_STONE_95_45",37.4495,125.046,13362.8,34.5565,40.2622,11128.1,32.4248,36.6322,40.5535,42.5596869397155,0.879928934934274,2.93813251439382,0.811953810866801,0.946017297002917,0.761866506347397,0.860725316233843,0.952861802236534,1.20081595240877
"117","FRA_M_DOVE_94_10",24.4446,55.8317,3935.2,28.9912,31.0145,2888.87,28.6215,22.9537,23.7446,28.8867940691512,0.84622059275539,1.93277592059355,1.00361431353714,1.0736567002124,0.990816077806484,0.794608773304918,0.821988066351653,1.36219352203457
"118","FRA_MERCIA_COKER_98_25",27.8861,84.9102,4013.18,31.0754,28.749,3139.42,29.3877,29.7193,27.14,31.7958066505538,0.877037035307116,2.67048422243822,0.977342715079655,0.904175834126833,0.924263388659402,0.934692436855738,0.853571676865361,1.27831892515178
"119","FRA_MISSION_96_19",32.1644,130.656,25857.2,53.4585,46.6873,19216.1,36.316,37.9005,41.771,52.1762428607788,0.616456805558496,2.5041281785779,1.02457549775369,0.894799959525164,0.69602558576135,0.72639381300661,0.800575083787789,1.34560082430878
"120","FRBE052201",46.2838,161.37,2684.59,43.0967,50.4488,2165.45,44.6435,46.5177,47.4465,46.1207428832464,1.00353543994654,3.49885951335399,0.934432043063537,1.09384187777959,0.967970097815076,1.00860691072905,1.02874535477691,1.23973769886167
"121","FRBE052202",36.9361,118.175,3797.65,39.3744,34.3693,2726.49,38.272,40.5926,31.4761,35.7105292655426,1.0343195903187,3.30924806858094,1.10259917200367,0.962441630154254,1.07172872503262,1.13671236004805,0.881423508622471,1.39287142076443
"122","FRBE052204",37.6395,128.082,3862.85,27.1005,35.0861,2822.02,46.4132,30.5354,35.7348,36.5072229908811,1.03101515032797,3.50840161225062,0.74233255174652,0.961072826842073,1.27134293428983,0.836420781926558,0.978841913254425,1.36882445907541
"123","FRCL052201",32.8819,93.003,2746.44,31.8392,29.5907,1957.79,33.6667,36.0872,34.4811,32.3506685807507,1.01642103370826,2.87484012170737,0.984189860575091,0.914685887438106,1.04068019231084,1.11550090255237,1.0658543242756,1.40282665658727
"124","FRCL052202",42.7753,155.657,4091.98,39.8869,44.7878,2819.93,41.4618,38.5463,45.4778,42.7677319399188,1.00017695724645,3.63958977807546,0.932640058070747,1.04723346243656,0.96946455000809,0.901293995532679,1.06336712135889,1.45109275762164
"125","FRCL052301",26.0457,66.8565,2214.26,25.1872,26.7996,1630.16,28.14,22.2847,27.4201,26.4363281106363,0.985223813647587,2.52896316463485,0.952749560929616,1.01374138979678,1.06444434651567,0.842957460156278,1.03721287938501,1.35830838690681
"126","FRCL052302",23.4501,57.2221,1629.41,19.5188,18.2155,1150.37,25.0428,19.0817,21.2619,21.1805986818844,1.1071500079956,2.70162807290908,0.921541467885621,0.860008740715132,1.1823461827554,0.900904657445799,1.00383848064621,1.41642254231247
"127","FRCO042201",32.5329,159.06,3062.58,33.2688,32.6629,2158.94,34.6146,36.7752,33.6161,31.3878887542047,1.03647939671132,5.0675596962122,1.05992474551329,1.0406211215982,1.10280115591919,1.17163662353919,1.07098952284571,1.41855725494919
"128","FRCO042202",32.8216,74.2888,2325.16,36.3229,35.1406,1471.19,33.9259,35.4891,31.43,37.3849422816,0.877936356107577,1.98713159540073,0.971591710009869,0.939966677902172,0.907474986706012,0.949288612850605,0.840712813283361,1.58046207491894
"129","FRCO042203",29.12,110.118,2960.38,26.0465,30.1373,2022.57,27.566,34.1349,28.7414,29.3331209541865,0.992734460321513,3.75404990733806,0.887955292608664,1.02741539323652,0.939756804025509,1.16369819813286,0.979827548691097,1.46367245633031
"130","FRCO042204",35.4086,104.638,2922.86,26.8518,33.8456,2125.89,31.287,24.4918,32.3624,29.2369535418834,1.21109061343465,3.57896385648049,0.918419901770321,1.15763087120259,1.07011833347068,0.837700137427597,1.10690055151058,1.37488769409518
"131","FRLO052301",19.0731,45.1831,1517.88,17.941,19.728,1156.54,29.4919,23.3583,18.43,22.4276470882138,0.850428042004608,2.01461614864382,0.799950165500347,0.879628608493999,1.31497967147426,1.04149578901994,0.821753611848358,1.31243190896986
"132","FRLO052302",27.3167,74.1689,2618.05,27.294,26.3141,1942.77,28.5984,25.6349,29.9308,27.9944610470782,0.975789458995534,2.64941339200174,0.974978584302793,0.939975231376938,1.02157351598611,0.915713289028493,1.06916864552832,1.34758617849771
"133","FRMP052201",34.5286,148.193,2721.59,32.1646,28.5815,2054.02,38.6991,32.4537,28.8567,32.0939980059779,1.0758584827471,4.61746772628319,1.00219985038975,0.890555922471122,1.20580489824894,1.0112077652013,0.899130734495125,1.32500657247739
"134","FRMP052202",36.9659,158.347,4876.02,33.4246,36.3272,3540.35,36,34.9033,28.598,35.5049194385427,1.04114867980439,4.45986084475113,0.941407571924121,1.02315962335531,1.01394399900876,0.983055321683406,0.805465846768129,1.37727060883811
"135","FRMP052203",38.8283,154.641,3535.03,36.407,29.9534,2677.99,37.147,34.6826,34.6952,35.7033621515777,1.08752503014017,4.3312727620294,1.01970788760552,0.838951801593184,1.04043422695861,0.971409915199468,0.971762823139805,1.32003106807718
"136","FRMP052204",38.7515,128.414,4296.73,34.4372,37.111,3171.4,40.7604,34.1975,30.3954,33.9287321350766,1.14214406379004,3.78481575700383,1.01498635029741,1.09379271386429,1.20135346754854,1.00792154165541,0.895860177709861,1.35483698051334
"137","FRMP052206",24.3721,78.0366,3471.24,26.3794,28.8279,2413.12,32.4433,30.1471,22.6293,28.1603235498826,0.865476561617901,2.77115423982141,0.936757702846421,1.02370627769723,1.15209258666828,1.07055233035935,0.803588068152517,1.43848627502984
"138","FRMU052302",28.028,114.364,2757.55,23.8166,25.7911,2050.56,25.0116,24.6853,27.8896,26.9429025368128,1.04027396312274,4.24468001707468,0.883965636867028,0.957250242981837,0.928318690453859,0.916207894315463,1.03513717432239,1.3447789872035
"139","FRMU052303",22.5085,74.9049,1777.34,20.6508,16.0217,1293.52,20.5637,21.8583,19.6211,20.1568625800485,1.11666683793733,3.71609915494199,1.02450467764961,0.794850881994823,1.02018356866481,1.08440983378215,0.973420338709914,1.37403364462861
"140","FRNE052204",39.5974,155.656,3042.92,34.6156,38.6892,2234.03,38.8241,37.5504,26.3147,37.3931966979043,1.05894663994371,4.16268235255542,0.925719196453189,1.0346587993684,1.03826640748732,1.0042040615935,0.703729617250798,1.36207660595426
"141","FRNE052205",27.7594,85.9067,3151.92,33.4786,30.1419,2297.31,27.9803,27.7316,25.3196,29.6603524466494,0.935909310246104,2.89634791611198,1.12873237296214,1.01623539552393,0.943356962811843,0.934972032105192,0.853651353116684,1.37200464891547
"142","FRNE052208",51.7004,129.144,4926.88,41.5075,46.7773,3549.7,53.2639,42.1798,42.9687,42.8375049582861,1.20689568756034,3.01474140769302,0.968952324380675,1.09197069356748,1.24339407843353,0.984646515735999,1.00306262098695,1.38797081443502
"143","FRRI052203",21.5926,66.4767,1843.38,21.7374,25.3962,1423.32,20.7801,22.782,19.7727,23.7527392127045,0.90905725889715,2.79869615898633,0.915153397902564,1.06919036884876,0.874850677806687,0.959131483572838,0.832438727295262,1.29512688643453
"144","FRRI052204",74.3362,299.185,6783.4,81.3505,86.6419,4946.66,88.2245,92.8474,74.5964,81.0988939598341,0.916611760905353,3.68913785862699,1.00310245957597,1.06834872548214,1.08786317164442,1.14486641514476,0.91982018937207,1.37130912575354
"145","FRRN052301",21.8319,57.1299,1716.28,21.8028,21.7963,1281.81,25.4745,24.9305,23.1911,22.3145511711,0.978370563342314,2.56020833947985,0.977066481544886,0.97677519179632,1.14160933843888,1.11723062717425,1.03928149045791,1.33895039046349
"146","FRRN052302",23.0512,57.9037,2462.51,23.4912,22.1058,2000.97,26.4028,17.2302,25.3641,23.0412287794454,1.00043275558999,2.51304739665858,1.01952895936505,0.959401957751495,1.14589374780018,0.747798659738612,1.10081368675211,1.23065813080656
"147","FRSA042201",40.7375,186.805,4854.93,40.0879,44.7937,3671.16,42.5174,36.7384,44.743,40.9826994407947,0.994017001219041,4.55814288831477,0.978166410387696,1.09299047186267,1.03744752249476,0.896436801413577,1.09175336448097,1.32245121433008
"148","FRSA042202",33.3514,66.4483,3423.76,35.2601,36.343,2458.44,36.1898,42.0136,29.486,36.7021627680165,0.908703942348148,1.81047368843084,0.960709052021502,0.990214125246878,0.986039984312233,1.14471728180041,0.803385898165519,1.39265550511707
"149","FRSA042203",39.8392,158.999,3775.03,44.1106,37.9777,2862.36,34.103,35.1499,41.8138,37.9456365957205,1.04990200650615,4.1901787468742,1.16246830880615,1.00084498264243,0.898733110300385,0.926322580234804,1.10193961022427,1.31885227574449
"150","FRSA042204",29.3965,100.56,2404.84,32.7538,33.4928,1756.65,33.1088,36.9305,35.5535,35.5518481057336,0.826862781157616,2.82854493811202,0.921296690472686,0.942083232927587,0.931282106672266,1.03877862805236,1.00004646437118,1.36899211567472
"151","FRSB042201",39.7211,173.154,3283.26,32.0829,42.184,2227.41,47.4641,45.8638,39.9572,41.1594149015521,0.96505502070444,4.20691111411961,0.779479010494636,1.0248930919183,1.15317722843067,1.11429669517169,0.970791253849754,1.47402588656781
"152","FRSB042203",44.0317,142.403,1983.85,44.7462,42.5289,1579.4,46.8495,45.5817,40.7216,44.3495961796518,0.992832038912732,3.21091987902556,1.00894267038513,0.958946724739578,1.05636813039338,1.02778162433221,0.918195508140469,1.25607825756616
"153","FRSB042204",45.2942,117.027,2886.48,35.103,39.9166,2270.36,43.934,36.7984,39.3575,41.9543501892179,1.07960675819597,2.78938893040168,0.836695118424724,0.951429346896628,1.04718580556852,0.87710570737089,0.938102957678861,1.27137546468401
"154","FRSD062201",35.5122,68.8937,4430.18,26.799,33.2438,3151.13,40.669,37.2507,40.8781,35.1892948325738,1.00917623296979,1.95780280132886,0.761566838082611,0.944713446466313,1.15572080070084,1.05858046253084,1.16166294876021,1.40590200975523
"155","FRSD062202",38.5116,79.3349,4616.43,41.6746,43.998,3319.96,48.4988,46.6676,41.8336,43.8736123280972,0.877785027410125,1.80826004037951,0.949878475662034,1.00283513632232,1.10542071706598,1.06368264484375,0.953502521906755,1.39050771696045
"156","FRSD062203",37.7071,69.3703,4260.51,35.8291,34.7188,3021.63,40.2685,34.9183,30.6672,38.0783869153316,0.990249405360653,1.82177622582193,0.940930089283116,0.911771816311396,1.05751591026002,0.91701100883401,0.805370250273191,1.41000387208229
"157","FRSD062204",33.9269,130.383,3351.42,34.5101,35.9317,2403.48,38.6655,32.376,32.2867,35.4926003433447,0.955886569927292,3.67352627699053,0.972318163959803,1.01237158315839,1.08939608893013,0.91219013785421,0.9096741204552,1.39440311548255
"158","FRSG052301",29.3441,81.5115,2734.97,26.5176,24.1623,2206.21,27.5278,25.5913,31.5206,29.6814821797095,0.988633243526493,2.74620719768913,0.89340551928797,0.814053013043855,0.927440207781073,0.862197509041325,1.06196179183894,1.23966893450759
"159","FRSG052302",31.1937,83.8204,2660.25,30.6508,30.6413,1910.1,31.1134,40.0041,27.9753,31.6288690429145,0.986241397303076,2.65012321136969,0.969076698835249,0.968776340324577,0.983702577470756,1.26479704176972,0.884486257224143,1.39272812941731
"160","GBR_JIW11",22.2052,43.1843,4530.53,27.1771,24.6787,3018.89,21.3229,20.6989,20.2323,22.8104435552978,0.973466383771515,1.89318107275342,1.19143233379554,1.08190355615721,0.934786732590638,0.907430841922081,0.886975299316395,1.50072708843317
"161","GBR_JIW48",21.8782,128.671,3637.62,26.7123,22.1951,2422.54,18.6192,22.1185,20.4382,22.1342074349906,0.988433855797977,5.81321921636064,1.20683336317578,1.00275106145943,0.841195694704029,0.999290354758049,0.923376184127131,1.50157272944926
"162","GBR_WC1110",25.1772,24.5617,2042.33,25.5779,21.2917,1388.04,20.2338,23.327,21.6326,22.2939392839829,1.12932935177089,1.10172095147161,1.1473028464905,0.955044316250428,0.907591957718167,1.04633818648458,0.970335467610337,1.47137690556468
"163","GRTH052302",23.0359,56.8104,2593.98,19.6043,21.8141,1847.06,24.0312,19.9264,22.2273,23.008575361643,1.00118758497332,2.4690968087797,0.852043192238743,0.948085644466529,1.04444536970602,0.866042320604464,0.966044166170086,1.40438318192154
"164","GRTH052303",25.2442,23.4566,1995.92,26.8932,26.157,1588.97,26.1331,25.5109,28.514,26.06242240222,0.968605281980607,0.900016108940125,1.03187645357591,1.00362888745798,1.00271185834875,0.978838405973613,1.09406560756114,1.25610930351108
"165","GRTH052305",24.6419,67.3396,2557.22,20.843,24.1833,2001.15,23.4537,29.2725,20.0527,24.2189927401908,1.01746180216271,2.78044593854028,0.860605567853017,0.998526250014867,0.968401132598681,1.20865885357086,0.827974152976356,1.2778752217475
"166","HUMV062206",42.0579,211.98,3611.19,37.6093,38.5388,2476.32,45.5475,37.8733,36.7496,38.6533100159949,1.08808016655226,5.48413576773326,0.972990411026562,0.997037510734591,1.17835962770465,0.979820356505766,0.950749107509625,1.45828891257996
"167","HUMV062211",44.4452,76.1819,2837.05,47.3869,47.339,2188.75,54.3218,43.5068,45.9226,43.2452761955078,1.02774693353946,1.76162362001317,1.09577054811185,1.09466291268403,1.25613257166901,1.00604745367586,1.06191020245514,1.29619645916619
"168","HUMV062213",41.6888,147.028,2126.61,41.0829,45.182,1676.22,45.566,39.3747,40.1928,41.0707109837113,1.01504938681324,3.57987472041357,1.00029678123404,1.10010269892623,1.10945242749928,0.958705098034852,0.978624402580723,1.26869384686974
"169","HUMV062215",40.0213,78.3532,4787.35,41.2726,40.7898,3623.08,39.941,37.7166,44.2224,40.5771430960532,0.98630157143549,1.9309688662537,1.01713912934433,1.0052408052347,0.984322624819906,0.929503585570778,1.08983522805728,1.32134813473619
"170","HUMV062226",39.5213,101.645,3542.9,39.0302,35.3364,2485.15,46.015,40.2861,35.5832,37.9969700032373,1.04011714609436,2.67508172339373,1.02719243130899,0.929979416700578,1.21101761524878,1.06024506681895,0.936474671453233,1.42562823169628
"171","HUMV062227",37.408,75.1211,4683.17,34.5817,40.8876,3475.57,42.3947,39.0286,38.4481,39.0390742759117,0.958219442797645,1.92425413238736,0.885822746604879,1.04735065465497,1.08595556596379,0.999731697636125,0.984861980288391,1.34745379894521
"172","HUMV062231",35.8179,101.89,3736.69,40.2575,36.5749,2821.24,39.3044,34.1172,34.3871,36.9794584841268,0.968589088868746,2.75531346798211,1.08864493019227,0.98905991324074,1.06287116175244,0.92259869123407,0.929897337862869,1.32448497823652
"173","HUMV062309",24.1498,71.3349,1754.39,20.9008,21.4763,1247.55,17.1493,15.658,23.6129,20.5910215377691,1.17283156426713,3.46436916056612,1.01504434647221,1.04299342121551,0.832853288436607,0.76042851838503,1.14675709297317,1.40626828584025
"174","HUMV062323",20.9695,80.2764,2498.41,20.3719,22.2996,1829.91,22.3877,24.4401,22.9539,22.4516399530132,0.933985225305812,3.5755250025389,0.907368015995015,0.993228113699873,0.997152103225109,1.08856636090496,1.02237075100251,1.36531851293233
"175","HUMV062350",25.4884,56.0177,1895.7,20.2362,19.3909,1411.35,23.2095,17.8324,23.575,22.7971962187815,1.11804977048017,2.45721883789594,0.887661789888371,0.850582668759274,1.01808572322937,0.782218998725324,1.03411839656746,1.34318205973005
"176","HUSZ062201",28.4829,82.2747,3640.45,25.3618,30.1524,2661.93,30.2315,31.8038,25.939,30.0627327432156,0.947448797928321,2.73676716959696,0.843629227476784,1.00298267152059,1.00561383618136,1.05791447077203,0.862829078831956,1.36759794585132
"177","IEKD072305",23.0585,69.7767,2710.15,27.7299,27.4849,2044.65,25.8831,22.9728,23.1499,26.1558690562083,0.881580342463401,2.66772630838806,1.06017888147433,1.050811958912,0.989571401522843,0.878303831183435,0.885074778064206,1.32548357909667
"178","IEKD072313",20.3605,65.9374,2429.07,23.9359,22.6708,1742.57,20.8299,22.218,24.8402,22.9660190732543,0.88654894586025,2.871085310418,1.04223112955067,0.987145396321729,0.906987838578346,0.96742931063201,1.08160669556041,1.39395834887551
"179","IELO072305",22.9233,95.391,3522.03,25.4661,29.8666,2689.81,29.8218,31.3651,27.1763,27.491478476,0.833832928265826,3.46983884781883,0.926327044295993,1.08639482689421,1.08476523101638,1.14090262651322,0.988535411935915,1.30939731802618
"180","IELO072310",31.3295,84.0555,3452.93,30.6219,29.7392,2640.4,32.684,33.03,32.4432,29.5634072000874,1.05973914941399,2.84322775893543,1.03580415453295,1.00594629701248,1.10555592522852,1.11725958298549,1.09741072063927,1.3077298894107
"181","IEME072202",28.6279,138.028,2439.65,29.804,30.9494,1807.03,28.5775,34.7956,30.0082,31.0100407837667,0.923181630092737,4.4510744427094,0.961108055543157,0.998044479070842,0.921556350063232,1.12207527370344,0.967693019472224,1.35008826638185
"182","ILIL042201",29.2302,52.909,3366.78,29.4033,32.3784,2572.63,32.5139,22.8556,18.7166,29.5182499857371,0.990241630656415,1.79241655672559,0.996105799436191,1.09689429473783,1.10148467526735,0.774287093951829,0.634068754382244,1.30869188340337
"183","ILIL042215",26.0518,24.2552,2597.67,23.3781,24.6859,1906.37,27.1782,29.8569,22.7644,27.0888088461914,0.961718182143797,0.895395590766635,0.863016906086178,0.911295145540176,1.00329992929243,1.102185783418,0.840361794025528,1.36262635270173
"184","ILIL042254",38.3319,74.9468,2335.95,34.505,41.5033,1866.24,41.213,40.5341,38.1845,40.2388386535924,0.952609500736121,1.86254878390505,0.857504867301122,1.03142390259553,1.02420947967196,1.0073377203788,0.948946373147651,1.25168788580247
"185","ILIL042256",47.2923,69.5617,2458.62,41.4296,43.7792,1957.97,48.9595,41.1676,41.1763,41.4178315578876,1.14183428299239,1.67951091072397,1.00028413950392,1.05701332863871,1.18208747678091,0.993958361689267,0.994168416143418,1.25569850406288
"186","ILIL042271",24.0353,24.8535,3599.02,30.0415,27.1064,2654.7,26.7581,27.0681,24.0626,26.8116432280911,0.896450090564301,0.926966683413141,1.12046470797899,1.01099361085038,0.998002985955184,1.00956512697589,0.897468304918705,1.3557162767921
"187","ISR_103",33.3118,31.5865,5786.56,32.2387,30.5913,4246.14,23.0116,34.1512,34.9489,29.7927337652427,1.11811827214268,1.0602081785744,1.08209942243068,1.02680406038096,0.772389676668281,1.14629292729901,1.17306791230997,1.36278125544612
"188","ISR_13",37.0968,42.505,5666.45,41.9812,44.0237,4680.95,41.559,35.7316,35.7792,40.8775798441832,0.90750969459066,1.03981204763149,1.02699817748564,1.07696444280237,1.01666977737954,0.874112414095976,0.875276866594912,1.21053418643651
"189","ISR_15",49.8143,43.6964,7470.41,52.7827,45.479,5656.6,40.1736,47.1526,46.4481,48.4574807611384,1.02800020177586,0.90174724962267,1.08925802932641,0.938534139324736,0.829048464116982,0.973071634335046,0.958533115432821,1.32065374960223
"190","ISR_204",57.5883,97.3839,4730.14,57.8178,51.6912,3627,41.8229,55.8052,45.1697,54.7884483508725,1.05110295570331,1.7774531480859,1.0552917949004,0.943468952961812,0.763352517891374,1.0185577741245,0.824438387280604,1.30414667769506
"191","ISR_205",25.7741,52.6456,4812.27,28.8216,26.5046,3638.94,25.3403,28.6076,22.0873,25.8862011643232,0.995669462521303,2.03373216741269,1.11339627692156,1.02388913041938,0.978911499572383,1.10512932424505,0.85324609276548,1.3224373031707
"192","ISR_208",38.8313,235.347,4477.37,39.1997,38.8679,3229.55,32.412,40.3188,45.9423,39.9774914642943,0.971329079881913,5.88698768681369,0.980544265390214,0.972244595054561,0.810756223385067,1.00853751756812,1.14920417257879,1.38637581087148
"193","ISR_214",47.0298,104.205,7072.78,51.8317,60.5716,5674.69,52.6736,53.2166,36.5008,53.6378694189713,0.876802164393314,1.94275054413596,0.966326600244631,1.12926931394065,0.982022600274458,0.992146044883313,0.680504285412387,1.24637292962259
"194","ISR_215",47.218,138.903,4216.63,50.8178,46.4323,3195.07,31.4722,51.2207,57.5288,48.0909634695689,0.981847661045067,2.8883388890284,1.05670164067635,0.965509872335611,0.654430639966593,1.06507951400083,1.19624968704158,1.31973008416091
"195","ISR_216",39.5244,48.1831,8027.93,54.4724,43.7648,6465.49,47.1609,47.7616,43.9209,44.0265679683541,0.897739747245567,1.09440963089909,1.23726201050135,0.994054318098511,1.07119183202967,1.08483586625082,0.997599904484264,1.24165840485408
"196","ISR_217",44.1285,91.2758,5769.2,42.5641,38.9297,4517.68,36.5625,38.8719,45.2537,43.4515160849915,1.01558021390288,2.10063556404945,0.97957686716257,0.895934216054814,0.841455104316348,0.894603997797597,1.04147574302087,1.27702714667706
"197","ISR_218",33.3934,47.2333,10932.7,43.5967,48.7779,8024.17,38.3854,45.7234,39.5058,51.4422304066261,0.649143704229798,0.918181416836779,0.847488525582756,0.948207331105867,0.746184597685245,0.888830045637184,0.767964368724405,1.36247113408614
"198","ISR_219",27.4403,81.4879,21869.8,38.9158,44.6393,15780.1,29.8438,25.8229,30.1483,40.1932572484182,0.682709038244964,2.02740224551487,0.968217125561067,1.11061663214063,0.742507625484235,0.642468457841054,0.750083523056258,1.38591010196387
"199","ISR_30p",41.1334,39.4418,6320.95,41.843,38.7221,4715.64,42.287,33.3392,34.888,40.2623623453964,1.0216340424124,0.979619617488982,1.03925844293596,0.961744362335646,1.05028611180921,0.828048779502676,0.866516467680369,1.34042250892774
"200","ISR_43",108.518,120.897,18478.1,120.637,125.617,13965.1,119.096,123.202,84.0428,119.665135638698,0.906847256895657,1.01029426285883,1.00812153311083,1.04973766443781,0.995243931027527,1.02955634774009,0.702316506402904,1.32316274140536
"201","ISR_50",33.0012,30.6373,6361.86,34.5842,33.3666,4801.51,30.6713,35.267,27.5684,33.5106111870305,0.984798511009323,0.914256676161653,1.03203727938525,0.995702519830906,0.915271280157093,1.05241291491721,0.822676729055593,1.32497068630493
"202","ISR_52",45.1626,47.8647,8219.73,42.1947,43.3265,6631.4,38.9583,51.1499,43.6853,44.4797806930062,1.01535122917324,1.07610017977283,0.948626529685982,0.974071799027833,0.875865379572918,1.1499584575974,0.982138385562429,1.23951654250988
"203","ISR_7",32.6529,41.4885,4439.09,34.4535,33.659,3500.4,23.8495,30.3052,31.3427,34.4832175308278,0.946921497995612,1.20315048799926,0.999138203075127,0.976098009703098,0.691626295564754,0.878839104062935,0.908926203651959,1.26816649525768
"204","ISR_70",41.4994,45.57,7841.78,45.2638,41.0401,5398.33,38.0532,46.6785,46.547,43.8028232129781,0.947413818470595,1.04034390154328,1.0333534845441,0.936928192971828,0.868738524340719,1.06565048953671,1.06264839993713,1.45263072098223
"205","ISR_8",41.6876,36.3231,7426.33,43.0113,38.32,5299.68,34.8912,38.5531,37.6063,39.4464780600785,1.05681424680064,0.920819849738639,1.0903711082772,0.971442873597921,0.884520031087677,0.977352146401566,0.953350003585216,1.40127894514386
"206","ISR_9",54.9245,53.0142,8868.96,50.7211,62.0519,7099.21,61.9086,52.0368,44.2306,57.1524558812233,0.961017320308098,0.927592684908876,0.887470174604759,1.0857258720248,1.08321854320068,0.910491057604683,0.773905500962582,1.24928830109266
"207","ISR_94",35.4836,41.681,7556.26,39.8794,45.1919,6014.27,31.1667,34.2534,42.2702,39.2646450157315,0.90370357317081,1.06154022233743,1.0156567055177,1.15095654072242,0.793759882141121,0.872372588273147,1.07654608829557,1.25638855588459
"208","ISR_97",40.8508,41.0301,5743.31,49.9962,39.6827,4388.76,32.4491,41.8747,34.397,40.7026167105771,1.00364063299607,1.00804575518453,1.22832888989685,0.974942232391854,0.797223928641612,1.02879626383132,0.845080802656638,1.30864070944868
"209","ISR_KU",66.8849,135.579,11780.7,70.1558,77.1643,9223.23,75.0984,66.6403,69.0313,72.0000017929845,0.928956921311037,1.8830416197741,0.974386086846401,1.07172636220016,1.04303330735913,0.925559699173414,0.958768031679775,1.27728572311435
"210","ITBA022201",96.0073,245.695,10582.4,92.1533,91.7523,7712.49,98.1238,94.0763,82.855,90.4276936823435,1.06170240653551,2.71703269203219,1.01908271954517,1.01464823732329,1.0851078469909,1.04034832880371,0.916256918937411,1.37211198977243
"211","ITBA022210",81.1931,82.7183,13278.6,79.2802,78.8725,9954.91,88.8877,83.9128,81.5058,84.4515550954044,0.961416280710008,0.979476338908782,0.938765424869177,0.933937805063486,1.05252887172515,0.993620542631858,0.965118995238435,1.33387443984928
"212","ITBA022213",94.3356,325.285,14632.4,90.6319,92.8147,10728.4,85.2593,94.2861,82.9127,90.537126507154,1.04195487132614,3.59283547588952,1.00104679148215,1.02515623789613,0.941705389702898,1.04140813429229,0.915786740740534,1.36389396368517
"213","ITBA022218",104.791,97.7407,14791.1,92.9384,97.6478,10768.6,105.572,97.6962,87.8287,99.0294588730676,1.05818007280356,0.986986106076582,0.938492455251372,0.986048001384734,1.06606661493847,0.986536744840982,0.88689467759867,1.37353973589882
"214","ITBA022222",102.871,98.9126,12509,95.2312,101.491,9351.35,108.204,101.505,99.2784,102.244269014515,1.00612974195547,0.967414613585413,0.931408683517319,0.992632652942063,1.05828914464281,0.992769579932054,0.970992320223895,1.3376678233624
"215","ITBA062301",27.2199,113.773,1812.74,20.9623,27.0834,1396.11,22.6933,19.6444,28,25.5065581419189,1.06717260120115,4.46053910398123,0.821839618005904,1.06182103635102,0.889704517314101,0.770170553419957,1.09775689233363,1.29842204410827
"216","ITBO052301",19.4117,18.039,1613.48,21.1294,21.456,1261.29,18.6053,20.1226,15.1911,20.6870880381911,0.938348595228262,0.871993195306059,1.02138106441043,1.03716868997654,0.899367758558003,0.972713025770037,0.734327614014849,1.27922999468798
"217","ITBO052302",23.2533,42.1742,2600.54,24.2977,22.657,2028.54,35.2072,25.6989,30.5239,26.7080615432502,0.87064723743969,1.57908127969918,0.90975153552994,0.848320645184599,1.31822371095658,0.96221509593214,1.14287216054863,1.28197619963126
"218","ITBO062201",34.9878,103.103,2666.38,35.0352,33.0493,1870.92,42.4444,32.9292,24.4679,35.7634286937728,0.978312239007781,2.8829170961998,0.979637615285483,0.92410882309376,1.18681014517466,0.920750643959753,0.684159793780075,1.4251705043508
